"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-04-30,61639,"10025","NY","New York","New York","New York",0,1125000,-0.000177746178457163,-0.00828631875881523,0.0516967374030102,0.056298107549694,0.0289119611386208,"2016-07","2016-Q3",1143100,-0.0158341352462602,"2016-03"
2018-04-30,84654,"60657","IL","Chicago","Cook","Chicago",1,349300,-0.000286204922724671,0.00517985611510791,0.0328208160851567,0.0444759710121443,0.00671130386219976,"2018-03","2018-Q1",349400,-0.000286204922724671,"2018-03"
2018-04-30,61637,"10023","NY","New York","New York","New York",2,1518600,-0.00595666688485959,-0.0154304979253112,-0.0558905812869133,0.034115171991751,0.0171047935577471,"2016-12","2016-Q4",1622300,-0.0639215928003452,"2015-08"
2018-04-30,90668,"75070","TX","Dallas-Fort Worth","Collin","McKinney",3,320900,0.00249921899406435,0.0119836013875749,0.0569828722002635,0.089752426096889,0.0431154985214721,"2018-04","2018-Q2",320900,0,"2018-04"
2018-04-30,91982,"77494","TX","Houston","Harris","Katy",4,329900,0.00917711838482716,0.0270859277708593,0.0309375,0.0511290716684045,0.0283268524012374,"2016-06","2016-Q2",330000,-0.000303030303030303,"2016-06"
2018-04-30,84616,"60614","IL","Chicago","Cook","Chicago",5,430000,0.00233100233100233,0.012241054613936,0.0343998075535242,0.0557762817914174,0.0125714254706573,"2018-04","2018-Q2",430000,0,"2018-04"
2018-04-30,93144,"79936","TX","El Paso","El Paso","El Paso",6,121500,0.00413223140495868,0.00913621262458472,0.0296610169491525,0.0137154912441677,-0.00543089993440893,"2007-10","2007-Q4",132400,-0.0823262839879154,"2007-02"
2018-04-30,91733,"77084","TX","Houston","Harris","Houston",7,163800,0.00429184549356223,0.00738007380073801,0.0426479949077021,0.0759376705099382,0.0248881618545833,"2018-04","2018-Q2",163800,0,"2018-04"
2018-04-30,61616,"10002","NY","New York","New York","New York",8,987300,0.00672988681553992,0.0102322725877417,0.0355569540591567,0.0614623370868363,0.0251832025693757,"2017-10","2017-Q4",1008700,-0.0212154257955785,"2017-07"
2018-04-30,61807,"10467","NY","New York","Bronx","New York",9,398100,0.00708322792815583,0.023130300693909,0.0909838311866265,0.074149150530592,0.00858029660763715,"2018-04","2018-Q2",398100,0,"2018-04"
2018-04-30,84640,"60640","IL","Chicago","Cook","Chicago",10,240500,-0.00124584717607973,0.0134850400337126,0.0308615516502358,0.0597825967869858,-0.00595412697924602,"2007-01","2007-Q1",270000,-0.109259259259259,"2005-01"
2018-04-30,91940,"77449","TX","Houston","Harris","Katy",11,176200,0.00456100342075257,0.016733987305251,0.0563549160671463,0.0811179848568104,0.0279097348183319,"2018-04","2018-Q2",176200,0,"2018-04"
2018-04-30,97564,"94109","CA","San Francisco","San Francisco","San Francisco",12,1247500,-0.00621365410658807,-0.0122723673792557,0.0812099150632692,0.0760812511161577,0.0479595341443662,"2018-01","2018-Q1",1263000,-0.0122723673792557,"2017-10"
2018-04-30,62037,"11226","NY","New York","Kings","New York",13,770000,0.0202729561415132,0.0545056149000274,0.179173047473201,0.11852861763305,0.0379206767435525,"2018-04","2018-Q2",770000,0,"2018-04"
2018-04-30,61630,"10016","NY","New York","New York","New York",14,1029700,0.00497755221549873,0.0073371160242614,-0.0278512084592145,0.0432343206601629,0.0161695107920052,"2017-02","2017-Q1",1090100,-0.055407760755894,"2016-02"
2018-04-30,71831,"32162","FL","The Villages","Sumter","The Villages",15,251800,0.00800640512409928,0.020259319286872,0.0136876006441224,0.0403634393140471,0.00993411821142187,"2016-02","2016-Q1",252000,-0.000793650793650794,"2016-02"
2018-04-30,62087,"11375","NY","New York","Queens","New York",16,988000,0.00284206252537556,0.0161472796461997,0.0854757196220611,0.0879516209517188,0.0438734299812888,"2018-04","2018-Q2",988000,0,"2018-04"
2018-04-30,62045,"11235","NY","New York","Kings","New York",17,723800,0.00207669943236882,0.00821841482100571,0.0859714928732183,0.0727409962366425,0.030801906048525,"2018-04","2018-Q2",723800,0,"2018-04"
2018-04-30,74101,"37013","TN","Nashville","Davidson","Nashville",18,204100,0.00790123456790123,0.0287298387096774,0.13641425389755,0.108218684729469,0.035064637035241,"2018-04","2018-Q2",204100,0,"2018-04"
2018-04-30,96107,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",19,616800,0.00669169250856863,0.0242444370640983,0.0978996084015664,0.0997039863687101,0.0290081951668277,"2018-04","2018-Q2",616800,0,"2018-04"
2018-04-30,84646,"60647","IL","Chicago","Cook","Chicago",20,382100,0.00157273918741809,0.00579099763095551,0.0268744961031981,0.0793788155555597,0.0171971862305111,"2018-04","2018-Q2",382100,0,"2018-04"
2018-04-30,74242,"37211","TN","Nashville","Davidson","Nashville",21,249800,0.00482703137570394,0.0229320229320229,0.12168837000449,0.13097168771088,0.0529590437720855,"2018-04","2018-Q2",249800,0,"2018-04"
2018-04-30,61623,"10009","NY","New York","New York","New York",22,1156200,0.0293803418803419,0.0621956821313734,-0.0361787262420807,0.0578489163164972,0.0213417189401495,"2017-02","2017-Q1",1223400,-0.0549288867091712,"2016-11"
2018-04-30,92593,"78660","TX","Austin","Travis","Pflugerville",23,242200,0.00165425971877585,0.00958732805335557,0.0507592190889371,0.0733591021494049,0.0336831946385079,"2018-04","2018-Q2",242200,0,"2018-04"
2018-04-30,84620,"60618","IL","Chicago","Cook","Chicago",24,391300,0.00256213169356905,0.0139932625032392,0.0310935441370224,0.0713021972734258,0.0117381073679057,"2018-04","2018-Q2",391300,0,"2018-04"
2018-04-30,61643,"10029","NY","New York","New York","New York",25,790400,0.00559796437659033,0.000759685996454799,0.0753741496598639,0.0737779502959843,0.0283391438147005,"2017-11","2017-Q4",793300,-0.00365561578217572,"2017-10"
2018-04-30,61625,"10011","NY","New York","New York","New York",26,1741900,0.000746868895783063,-0.00320457796852647,-0.00655868598152161,0.0456275472690746,0.0282707589813072,"2016-03","2016-Q1",1828900,-0.0475695773415714,"2015-07"
2018-04-30,61703,"10128","NY","New York","New York","New York",27,1223600,0.00790774299835255,0.0211132437619962,0.0171238570241064,0.0664806072065158,0.0249436522547291,"2018-04","2018-Q2",1223600,0,"2018-04"
2018-04-30,92036,"77573","TX","Houston","Galveston","League City",28,259600,0.00737291424136593,0.0297500991669972,0.0648072190319934,0.0695279902680546,0.030088972514039,"2018-04","2018-Q2",259600,0,"2018-04"
2018-04-30,92045,"77584","TX","Houston","Brazoria","Pearland",29,256500,0.00548804390435124,0.0178571428571429,0.0397243615727604,0.0651302437299794,0.0263797381650066,"2018-04","2018-Q2",256500,0,"2018-04"
2018-04-30,69816,"28269","NC","Charlotte","Mecklenburg","Charlotte",30,198100,0.00558375634517766,0.022715539494063,0.111672278338945,0.0751375789194813,0.0203212838310871,"2018-04","2018-Q2",198100,0,"2018-04"
2018-04-30,93123,"79912","TX","El Paso","El Paso","El Paso",31,186100,0.00703463203463203,0.0208447613823368,0.0460933108487915,0.0179028844474258,0.00239558366075499,"2007-11","2007-Q4",187300,-0.00640683395621997,"2007-09"
2018-04-30,92515,"78572","TX","McAllen","Hidalgo","Mission",32,103400,0.0177165354330709,0.0433905146316852,0.0861344537815126,0.0523921611393952,0.0143149102193203,"2018-04","2018-Q2",103400,0,"2018-04"
2018-04-30,97771,"94565","CA","San Francisco","Contra Costa","Pittsburg",33,428400,0.0139644970414201,0.0415754923413567,0.131238447319778,0.164332654739001,0.0260364812873934,"2005-12","2005-Q4",465400,-0.0795015040825097,"2005-05"
2018-04-30,71067,"30349","GA","Atlanta","Clayton","Riverdale",34,126600,0.00316957210776545,0.0152365677626303,0.136445242369838,0.163401051916241,-0.0116918616389494,"2007-09","2007-Q3",150400,-0.158244680851064,"2001-08"
2018-04-30,66126,"20002","DC","Washington","District of Columbia","Washington",35,637700,0.00917866751068207,0.0317100792751982,0.0662096639357967,0.097112336525923,0.0562026120257875,"2018-04","2018-Q2",637700,0,"2018-04"
2018-04-30,96027,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",36,1440300,0.00769607500174911,0.0270250998288648,0.0840734607857895,0.101039328320534,0.0428993866957739,"2018-04","2018-Q2",1440300,0,"2018-04"
2018-04-30,92271,"78130","TX","San Antonio","Comal","New Braunfels",37,220000,0.00824931255728689,0.027077497665733,0.0736944851146901,0.0679071658456021,0.0332004232426675,"2018-04","2018-Q2",220000,0,"2018-04"
2018-04-30,92551,"78613","TX","Austin","Williamson","Cedar Park",38,293900,-0.00135915732246007,0.00341413451689997,0.023685127133403,0.0723092610154139,0.0365280605558178,"2018-03","2018-Q1",294300,-0.00135915732246007,"2018-03"
2018-04-30,66133,"20009","DC","Washington","District of Columbia","Washington",39,556200,-0.00107758620689655,0.00360880548538434,0.00216216216216216,0.0378548148483415,0.0242253550247558,"2017-08","2017-Q3",559700,-0.00625335000893336,"2017-06"
2018-04-30,90654,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",40,201200,0.0105474635861376,0.0307377049180328,0.105494505494505,0.092123221782856,0.0372280567508201,"2018-04","2018-Q2",201200,0,"2018-04"
2018-04-30,61802,"10462","NY","New York","Bronx","New York",41,139600,0.00794223826714801,0.0294985250737463,0.137734311328443,0.0942059759585849,0.0203753944328091,"2018-04","2018-Q2",139600,0,"2018-04"
2018-04-30,74126,"37042","TN","Clarksville","Montgomery","Clarksville",42,130500,0.0046189376443418,0.0203283815480844,0.044835868694956,0.0213826656023846,0.0131657556664291,"2018-04","2018-Q2",130500,0,"2018-04"
2018-04-30,61617,"10003","NY","New York","New York","New York",43,1690300,0.010944976076555,0.0369938650306748,0.0598156624239764,0.057548227138553,0.0341047355686723,"2018-04","2018-Q2",1690300,0,"2018-04"
2018-04-30,91922,"77429","TX","Houston","Harris","Cypress",44,243300,0.00247218788627936,0.00870646766169154,0.0339991500212495,0.0663001734243558,0.0292847636526006,"2018-04","2018-Q2",243300,0,"2018-04"
2018-04-30,62017,"11206","NY","New York","Kings","New York",45,683300,0.000146370023419204,0.0236704119850187,0.135427052176803,0.102545697725263,0.056629043620777,"2018-04","2018-Q2",683300,0,"2018-04"
2018-04-30,86026,"63376","MO","St. Louis","Saint Charles","Saint Peters",46,191900,0.00471204188481675,0.00840777719390436,0.0412371134020618,0.051203398838233,0.0100724491161566,"2018-04","2018-Q2",191900,0,"2018-04"
2018-04-30,84615,"60613","IL","Chicago","Cook","Chicago",47,242300,0.00331262939958592,0.0167855644146034,0.0702296819787986,0.0498323776921765,-0.000657951195062734,"2006-04","2006-Q2",262700,-0.077655119908641,"2004-07"
2018-04-30,91968,"77479","TX","Houston","Fort Bend","Sugar Land",48,366900,0,0.0013646288209607,0.00852116547553601,0.0592815895957179,0.0294388078810055,"2016-10","2016-Q4",370000,-0.00837837837837838,"2016-07"
2018-04-30,70829,"30044","GA","Atlanta","Gwinnett","Lawrenceville",49,183300,0.00603732162458836,0.0194660734149055,0.102224894768491,0.141443096239159,0.0141324255111543,"2018-04","2018-Q2",183300,0,"2018-04"
2018-04-30,89925,"73099","OK","Oklahoma City","Canadian","Yukon",50,162000,0.00247524752475248,0.0106051154086089,0.0131332082551595,0.0283022931244539,0.0370451443980067,"2018-04","2018-Q2",162000,0,"2018-04"
2018-04-30,91926,"77433","TX","Houston","Harris","Cypress",51,252600,0.00437375745526839,0.011208967173739,0.0343980343980344,0.0556266027770136,0.0265876954609394,"2018-04","2018-Q2",252600,0,"2018-04"
2018-04-30,61803,"10463","NY","New York","Bronx","New York",52,672500,0.0105184072126221,0.0229692728932157,0.121020170028338,0.0628626682250171,0.0145232604514929,"2018-04","2018-Q2",672500,0,"2018-04"
2018-04-30,62040,"11230","NY","New York","Kings","New York",53,1031100,0.0134656968743857,0.0349292381812707,0.0830882352941176,0.093595507892071,0.0371578110157318,"2018-04","2018-Q2",1031100,0,"2018-04"
2018-04-30,84630,"60629","IL","Chicago","Cook","Chicago",54,162800,-0.000613873542050338,0.001230012300123,0.0661427635887361,0.0748100231695841,-0.0289531659281422,"2007-01","2007-Q1",238400,-0.317114093959732,"2003-09"
2018-04-30,62020,"11209","NY","New York","Kings","New York",55,977000,-0.00792038992688871,-0.0105327121733846,0.0482832618025751,0.0695665894806237,0.0376695652116454,"2018-02","2018-Q1",991700,-0.0148230311586165,"2017-10"
2018-04-30,84627,"60625","IL","Chicago","Cook","Chicago",56,298500,0.000335120643431635,0.0173824130879346,0.0634128963306021,0.0722528116701855,-0.00267382231281088,"2007-04","2007-Q2",328700,-0.0918770915728628,"2005-05"
2018-04-30,70828,"30043","GA","Atlanta","Gwinnett","Lawrenceville",57,227800,0.00440917107583774,0.0151515151515152,0.10048309178744,0.0932001574482424,0.0175095502027747,"2018-04","2018-Q2",227800,0,"2018-04"
2018-04-30,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",58,430200,0.00584521861117606,0.0175023651844844,0.0659068384539148,0.0700185974773087,0.0301317596770594,"2018-04","2018-Q2",430200,0,"2018-04"
2018-04-30,62023,"11212","NY","New York","Kings","New York",59,428500,0.00327792086162491,0.0149218379914732,0.153121636167922,0.0827840064322372,0.018423145811292,"2018-04","2018-Q2",428500,0,"2018-04"
2018-04-30,90823,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",60,320700,0.00564440263405456,0.0242733950814436,0.0758134854075813,0.0820533004969974,0.0424081787309747,"2018-04","2018-Q2",320700,0,"2018-04"
2018-04-30,69823,"28277","NC","Charlotte","Mecklenburg","Charlotte",61,348500,0.0037442396313364,0.0154428904428904,0.0621761658031088,0.0684356895353513,0.022053112520976,"2018-04","2018-Q2",348500,0,"2018-04"
2018-04-30,94748,"85032","AZ","Phoenix","Maricopa","Phoenix",62,251200,0.00681362725450902,0.0240521810028537,0.0644067796610169,0.0929110549380263,0.0162039648879124,"2006-06","2006-Q2",260900,-0.0371789957838252,"2006-01"
2018-04-30,60545,"07030","NJ","New York","Hudson","Hoboken",63,787600,-0.00139470013947001,0.00343992865333163,0.0615985981938267,0.0846232972300498,0.0391776342700096,"2017-11","2017-Q4",792900,-0.00668432336990793,"2017-09"
2018-04-30,62025,"11214","NY","New York","Kings","New York",64,694500,0.0103287750945592,0.030109759715218,0.0655108929119362,0.0773530899435335,0.0392227962090552,"2018-04","2018-Q2",694500,0,"2018-04"
2018-04-30,66843,"21234","MD","Baltimore","Baltimore","Parkville",65,203300,0.0104373757455268,0.0330284552845528,0.0643979057591623,0.0325661843883627,-0.00759241362496799,"2007-06","2007-Q2",228000,-0.108333333333333,"2005-11"
2018-04-30,72463,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",66,339800,0.0041371158392435,0.0152375261428145,0.0265861027190332,0.0673458486246492,0.0108631231267322,"2006-07","2006-Q3",398200,-0.14665996986439,"2005-09"
2018-04-30,92481,"78521","TX","Brownsville","Cameron","Brownsville",67,70500,0.0114777618364419,0.0367647058823529,0.0413589364844904,0.0256979874191086,0.0119556473455589,"2018-04","2018-Q2",70500,0,"2018-04"
2018-04-30,67732,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",68,249200,-0.000401123144805455,-0.00200240288346015,-0.00835654596100279,0.0206412201046775,-0.00338708121405173,"2007-05","2007-Q2",265800,-0.0624529721595184,"2005-09"
2018-04-30,91726,"77077","TX","Houston","Harris","Houston",69,307800,0.00260586319218241,0.0128331688055281,0.0232712765957447,0.06744132325159,0.0418886038970516,"2018-04","2018-Q2",307800,0,"2018-04"
2018-04-30,97711,"94501","CA","San Francisco","Alameda","Alameda",70,1012600,0.000296354835523066,0.0167687518827191,0.122740880363677,0.102943401421157,0.0561290551616858,"2018-04","2018-Q2",1012600,0,"2018-04"
2018-04-30,70874,"30096","GA","Atlanta","Gwinnett","Duluth",71,218900,0.00689972401103956,0.0224194301728164,0.101660795168596,0.108140667246528,0.020555037396947,"2018-04","2018-Q2",218900,0,"2018-04"
2018-04-30,92617,"78704","TX","Austin","Travis","Austin",72,500900,0.0104902158563647,0.031507413509061,0.0498847201844477,0.0651733004093842,0.038291404958839,"2018-04","2018-Q2",500900,0,"2018-04"
2018-04-30,99534,"98052","WA","Seattle","King","Redmond",73,853600,0.000351576233446619,0.0136563353520959,0.170758469345769,0.131272522933345,0.0517667239853585,"2018-04","2018-Q2",853600,0,"2018-04"
2018-04-30,91889,"77379","TX","Houston","Harris","Tomball",74,244500,0.00287120590648072,0.011166253101737,0.0183256976259892,0.064114035794252,0.0272832315928566,"2018-04","2018-Q2",244500,0,"2018-04"
2018-04-30,90795,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",75,206900,0.0112414467253177,0.0438950554994955,0.183638443935927,0.127594440165619,0.0491102642658221,"2018-04","2018-Q2",206900,0,"2018-04"
2018-04-30,62032,"11221","NY","New York","Kings","New York",76,930500,0.0163844893500819,0.0361915367483296,0.108265840876608,0.152060820988679,0.0634233841789511,"2018-04","2018-Q2",930500,0,"2018-04"
2018-04-30,92341,"78245","TX","San Antonio","Bexar","San Antonio",77,167700,0.00119402985074627,0.012070006035003,0.0770712909441233,0.0593502099191534,0.0207985421067578,"2018-04","2018-Q2",167700,0,"2018-04"
2018-04-30,62039,"11229","NY","New York","Kings","New York",78,752500,0.0140142837892467,0.0363586282881146,0.0913705583756345,0.0852806266721127,0.0380285324550618,"2018-04","2018-Q2",752500,0,"2018-04"
2018-04-30,61148,"08701","NJ","New York","Ocean","Lakewood",79,322100,-0.000620539869686627,-0.00278637770897833,0.0267771756455212,0.0723948461281849,0.00992830382823917,"2006-08","2006-Q3",329400,-0.0221615057680631,"2006-01"
2018-04-30,84621,"60619","IL","Chicago","Cook","Chicago",80,127500,0.0151273885350318,0.02491961414791,0.02491961414791,0.0366499125756024,-0.0306711442209524,"2007-11","2007-Q4",178600,-0.286114221724524,"2004-04"
2018-04-30,96015,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",81,1257700,0.00591857954091018,0.0235188802083333,0.140977955184614,0.119796954871286,0.0630814365165793,"2018-04","2018-Q2",1257700,0,"2018-04"
2018-04-30,97565,"94110","CA","San Francisco","San Francisco","San Francisco",82,1518300,0.0109195019641787,0.0290768605124034,0.0752071383046526,0.120500970538429,0.0661440916864267,"2018-04","2018-Q2",1518300,0,"2018-04"
2018-04-30,92598,"78666","TX","Austin","Hays","San Marcos",83,202400,0.0125062531265633,0.0384812724474089,0.0658241179568194,0.0749747892100825,0.0332740479117377,"2018-04","2018-Q2",202400,0,"2018-04"
2018-04-30,70810,"30024","GA","Atlanta","Gwinnett","Suwanee",84,346400,0.00405797101449275,0.0155379654060393,0.058679706601467,0.0726874920391152,0.0204925718063347,"2018-04","2018-Q2",346400,0,"2018-04"
2018-04-30,84612,"60610","IL","Chicago","Cook","Chicago",85,300100,-0.00299003322259136,-0.0072775388686735,0.00772330423102753,0.0403886109563036,0.00510549524052761,"2017-11","2017-Q4",305300,-0.0170324271208647,"2017-09"
2018-04-30,61633,"10019","NY","New York","New York","New York",86,1266300,0.00763905466698496,0.0122302158273381,-0.0216333153055706,0.0493828834775811,0.0208688169126607,"2016-02","2016-Q1",1355600,-0.0658748893478902,"2015-08"
2018-04-30,77007,"44107","OH","Cleveland","Cuyahoga","Lakewood",87,172400,0.0040768782760629,0.0153121319199058,0.0761548064918851,0.0789583771491247,0.033336015921847,"2018-04","2018-Q2",172400,0,"2018-04"
2018-04-30,90665,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",88,242000,0.00623700623700624,0.0219594594594595,0.111111111111111,0.100238745374091,0.0445520900993508,"2018-04","2018-Q2",242000,0,"2018-04"
2018-04-30,72363,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",89,229600,0.00481400437636762,0.0172795746566238,0.109714838086032,0.130759011676252,-0.00103933024388925,"2006-12","2006-Q4",279500,-0.178533094812165,"2005-08"
2018-04-30,72578,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",90,283500,0.00353982300884956,0.016857962697274,0.061002994011976,0.125892207599003,0.016712132407591,"2006-06","2006-Q2",333000,-0.148648648648649,"2005-05"
2018-04-30,72442,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",91,361400,-0.00248412917471709,-0.0112175102599179,-0.0496976071522482,0.0585607529866636,0.0106414770971019,"2016-06","2016-Q2",384300,-0.0595888628675514,"2015-04"
2018-04-30,62088,"11377","NY","New York","Queens","New York",92,736600,0.0125085910652921,0.0303538956497412,0.0661456071790418,0.0868577892591837,0.0297559403369125,"2018-04","2018-Q2",736600,0,"2018-04"
2018-04-30,96025,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",93,420700,0.00621860798851949,0.0281036168132942,0.122165910909576,0.127384621635623,0.0113771366895052,"2018-04","2018-Q2",420700,0,"2018-04"
2018-04-30,79054,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",94,208600,0.00821652972450459,0.0285996055226824,0.0904338734971249,0.0925514585469349,0.02649508988095,"2018-04","2018-Q2",208600,0,"2018-04"
2018-04-30,58669,"02169","MA","Boston","Norfolk","Quincy",95,415600,0.00507859733978235,0.0238975117023898,0.0797609768771109,0.0758858092936523,0.0305831604281879,"2018-04","2018-Q2",415600,0,"2018-04"
2018-04-30,67730,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",96,194600,0.00412796697626419,0.0109090909090909,0.0145985401459854,0.0234552417749825,-0.00829330211827461,"2007-08","2007-Q3",214000,-0.0906542056074766,"2005-11"
2018-04-30,96239,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",97,456600,0.00263504611330698,0.0160213618157543,0.100240963855422,0.0976964411274031,0.0178124162116309,"2006-08","2006-Q3",460300,-0.00803823593308712,"2006-06"
2018-04-30,87074,"66062","KS","Kansas City","Johnson","Olathe",98,253400,0.00475812846946868,0.0168539325842697,0.0575959933222037,0.0587229468267625,0.0191580360257761,"2018-04","2018-Q2",253400,0,"2018-04"
2018-04-30,76953,"44035","OH","Cleveland","Lorain","Elyria",99,90500,0.00110619469026549,0.00443951165371809,0.0366552119129439,0.0293838810658846,-0.0127586881547295,"2006-04","2006-Q2",116000,-0.219827586206897,"1999-07"
2018-04-30,98325,"95630","CA","Sacramento","Sacramento","Folsom",100,532000,-0.0026246719160105,-0.0015015015015015,0.0530482977038797,0.0617370461773037,0.0338394359191994,"2018-02","2018-Q1",534300,-0.00430469773535467,"2018-01"
2018-04-30,96193,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",101,477800,0.00230753094189218,0.0118593816179585,0.0809954751131222,0.0854503941452609,0.0170956393475192,"2006-08","2006-Q3",495500,-0.0357214934409687,"2006-03"
2018-04-30,62044,"11234","NY","New York","Kings","New York",102,582400,0.00865950813993765,0.0266173100652212,0.0823267050734064,0.0637928070076985,0.0210457576924117,"2018-04","2018-Q2",582400,0,"2018-04"
2018-04-30,96990,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",103,654100,0.00306701426161632,0.0130091373702958,0.0809783506858371,0.0725251581722128,0.0282830322109737,"2018-04","2018-Q2",654100,0,"2018-04"
2018-04-30,95048,"85710","AZ","Tucson","Pima","Tucson",104,172300,0.00583771161704612,0.0189237137788291,0.0960559796437659,0.0664599924439766,-0.00458341037782029,"2006-05","2006-Q2",205500,-0.161557177615572,"2005-05"
2018-04-30,92654,"78745","TX","Austin","Travis","Austin",105,294000,0.00272851296043656,0.0106565830182193,0.0425531914893617,0.101635258719367,0.0553171712780207,"2018-04","2018-Q2",294000,0,"2018-04"
2018-04-30,62067,"11355","NY","New York","Queens","New York",106,698000,0.00867052023121387,0.0207663059374086,0.0376096328229523,0.0800214043102725,0.0436750873360936,"2018-04","2018-Q2",698000,0,"2018-04"
2018-04-30,61790,"10314","NY","New York","Richmond","New York",107,516800,0.0119443900528686,0.0286624203821656,0.115475933520397,0.0781824622517682,0.0278938896541263,"2018-04","2018-Q2",516800,0,"2018-04"
2018-04-30,71005,"30281","GA","Atlanta","Henry","Stockbridge",108,151700,0.00596816976127321,0.0153949129852744,0.0698166431593794,0.115066020505939,0.0030839715604658,"2007-04","2007-Q2",160300,-0.0536494073611978,"2005-05"
2018-04-30,71864,"32210","FL","Jacksonville","Duval","Jacksonville",109,128500,-0.000777604976671851,0.0054773082942097,0.151433691756272,0.146741749966455,-0.00395909999366328,"2007-02","2007-Q1",144900,-0.113181504485852,"2005-11"
2018-04-30,74156,"37075","TN","Nashville","Sumner","Hendersonville",110,272600,0.0014695077149155,-0.000366703337000367,0.0694389956845822,0.074753200136682,0.0265798654828109,"2018-02","2018-Q1",272900,-0.00109930377427629,"2018-01"
2018-04-30,97764,"94558","CA","Napa","Napa","Napa",111,664700,0.00483749055177627,0.0256133312760376,0.0350358143880411,0.0916267777197779,0.0199224996615575,"2018-04","2018-Q2",664700,0,"2018-04"
2018-04-30,84613,"60611","IL","Chicago","Cook","Chicago",112,351600,0.00428449014567267,0.0229851614780332,-0.0118043844856661,0.0275006332037615,-0.00177436913856133,"2006-05","2006-Q2",374200,-0.0603955104222341,"2005-09"
2018-04-30,62026,"11215","NY","New York","Kings","New York",113,1302600,0.0118067422712444,0.0299675812445639,0.0902243053230666,0.106199642561869,0.0561246591880611,"2018-04","2018-Q2",1302600,0,"2018-04"
2018-04-30,96007,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",114,936800,-0.00202407584957921,0.0103537532355479,0.125150132116262,0.105442616388603,0.0555268686252803,"2018-03","2018-Q1",938700,-0.00202407584957921,"2018-02"
2018-04-30,94820,"85225","AZ","Phoenix","Maricopa","Chandler",115,254900,0.0075098814229249,0.0236947791164659,0.100129477772982,0.0938130158951322,0.0215775699952483,"2006-05","2006-Q2",268900,-0.0520639642989959,"2005-12"
2018-04-30,96545,"91910","CA","San Diego","San Diego","Chula Vista",116,527200,0.00553118443639138,0.0252819914430183,0.0960498960498961,0.081878044290659,0.0233589542314874,"2005-07","2005-Q3",537700,-0.0195276176306491,"2005-03"
2018-04-30,95306,"87111","NM","Albuquerque","Bernalillo","Albuquerque",117,262800,0.00574052812858783,0.0213758258841819,0.0779327317473339,0.0449842774750253,0.00380761038833488,"2018-04","2018-Q2",262800,0,"2018-04"
2018-04-30,69672,"28027","NC","Charlotte","Cabarrus","Concord",118,217000,0.00602688919796013,0.0178236397748593,0.0915492957746479,0.0616484693807611,0.0163020549460298,"2018-04","2018-Q2",217000,0,"2018-04"
2018-04-30,60081,"06010","CT","Hartford","Hartford","Bristol",119,189800,-0.000526592943654555,0.00476442562202223,0.0292841648590022,0.0187087137135897,-0.0102980845477795,"2007-01","2007-Q1",222500,-0.146966292134831,"2004-09"
2018-04-30,92336,"78240","TX","San Antonio","Bexar","San Antonio",120,183000,0.00549450549450549,0.0183639398998331,0.0523289246693502,0.0641539523499155,0.0256181579878003,"2018-04","2018-Q2",183000,0,"2018-04"
2018-04-30,95309,"87114","NM","Albuquerque","Bernalillo","Albuquerque",121,216500,0.00324374420759963,0.0154784240150094,0.0654527559055118,0.0323934506944934,0.000509508027168204,"2007-08","2007-Q3",218600,-0.00960658737419945,"2007-04"
2018-04-30,95804,"89108","NV","Las Vegas","Clark","Las Vegas",122,202200,0.0135338345864662,0.0476683937823834,0.207164179104478,0.168296531804196,0.00342671450571141,"2006-07","2006-Q3",252300,-0.198573127229489,"2004-11"
2018-04-30,94890,"85308","AZ","Phoenix","Maricopa","Glendale",123,282500,0.00355239786856128,0.0114572144647333,0.0790679908326967,0.0749757607583745,0.012337254997828,"2006-04","2006-Q2",330900,-0.146267754608643,"2005-08"
